#
# Full target list for orbit 87, sector 40
# Created Mon Jun 21 15:09:22 EDT 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
  7548817	2	3	12.04	272.2670	 45.3369
  7578826	2	3	10.62	272.1910	 44.7161
  7578878	2	3	 9.79	272.1681	 44.6296
  7581199	2	3	10.14	272.3460	 43.2604
  7582594	2	3	 8.57	272.3966	 45.8308
  7584049	2	3	 8.50	272.5282	 47.0887
  7584971	2	3	 8.09	272.5415	 45.2208
  7615976	2	3	 9.95	272.5166	 43.8029
  7617177	2	3	 8.59	272.6429	 42.0301
  7617789	2	3	11.32	272.7938	 42.9986
  7618785	2	3	 5.99	272.7084	 44.5982
  7619197	2	3	 8.08	272.7299	 45.3263
  7619659	2	3	10.40	272.7744	 46.1650
  7620095	2	3	 8.59	272.6742	 46.9816
  7620157	2	3	11.72	272.6598	 47.1120
  7620681	2	3	11.23	272.8556	 47.7042
  7620704	2	3	 5.81	272.8927	 47.6596
  7620720	2	3	14.16	272.8190	 47.6383
  7622101	2	3	17.50	272.9312	 44.9170
  7622188	2	3	 9.80	272.8379	 44.7468
  7622763	2	3	 8.11	272.9529	 43.6974
  7675859	2	3	16.30	273.0948	 43.3524
  7676447	2	3	10.01	273.0682	 43.8101
  7676606	2	3	11.99	272.9687	 43.9556
  7679229	2	3	 9.70	272.9907	 46.2330
  7679733	2	3	 7.93	273.0208	 46.7362
  7682924	2	3	11.82	273.2186	 45.9999
  7686889	2	3	 8.10	273.2053	 42.6235
  7694175	2	3	 8.25	273.3483	 45.5908
  7694690	2	3	 8.64	273.4251	 46.4835
  7695147	2	3	14.47	273.3391	 47.3509
  7695320	2	3	10.29	273.3383	 47.6798
  7717175	2	3	11.15	274.0220	 42.2195
  7718560	2	3	 8.15	274.1082	 44.2924
  7718876	2	3	10.15	274.1108	 44.7650
  7719424	2	3	 9.73	274.0394	 45.6686
  7720507	2	3	 8.65	274.0755	 47.4978
  7720786	2	3	 7.92	274.1726	 47.9110
  7772909	2	3	14.88	274.1472	 46.3879
  7773413	2	3	 8.53	274.1294	 45.5599
  7773681	2	3	12.78	274.2197	 45.1253
  7775012	2	3	 9.84	274.2397	 43.0595
  7778483	2	3	 9.97	274.3945	 46.1368
  7800253	2	3	 9.53	274.9235	 44.4639
  7800921	2	3	 9.37	274.8280	 43.5051
  7802067	2	3	10.13	274.8935	 42.0270
  7802164	2	3	10.28	275.1447	 47.9402
  7802263	2	3	 8.13	275.2519	 47.7761
  7802513	2	3	 9.95	275.2495	 47.3917
  7849727	2	3	10.00	275.4096	 42.1686
  7850185	2	3	11.67	275.2772	 42.6934
  7852543	2	3	10.11	275.2677	 45.7353
  7852929	2	3	10.61	275.2836	 46.3427
  7854182	2	3	 9.06	275.5485	 47.5690
  7854743	2	3	 9.34	275.4395	 46.7751
  7854956	2	3	 9.42	275.5291	 46.4404
  7856273	2	3	 8.10	275.4568	 44.6774
  7857074	2	3	 8.13	275.4305	 43.5883
  7857614	2	3	 9.45	275.4442	 42.9446
  7897707	2	3	10.07	275.6052	 43.1499
  7897892	2	3	14.10	275.6785	 43.3441
  7897957	2	3	11.24	275.5953	 43.4196
  7900693	2	3	 8.83	275.5995	 47.0242
  7901767	2	3	15.61	275.8743	 47.2931
  7903477	2	3	 9.62	275.8227	 45.0726
  7986272	2	3	10.15	275.8188	 43.8223
  7987759	2	3	10.09	275.7838	 42.1677
  7988331	1	3	10.81	278.6407	 18.0167
  7988665	1	3	11.00	278.6801	 18.1178
  7988895	1	3	15.39	278.6221	 18.1837
  8084400	1	3	12.82	278.7406	 21.8011
  8088752	1	3	 8.60	278.6806	 23.4859
  8180177	1	3	13.51	278.7895	 19.0048
  8181167	1	3	 9.73	278.7801	 18.7077
  8182781	1	3	 5.77	278.8026	 18.2034
  8264993	1	3	 8.10	278.9914	 19.8835
  8266786	1	3	13.27	278.9486	 20.4944
  8267970	1	3	11.86	278.9688	 20.9106
  8270249	1	3	 8.05	278.8741	 21.7305
  8272928	1	3	 7.50	278.9823	 22.7557
  8275016	1	3	 4.96	278.8767	 23.6057
  8276065	1	3	 9.21	279.0765	 23.8260
  8350158	1	3	 8.67	279.0628	 22.9978
  8359595	1	3	11.81	279.1264	 19.5136
  8462730	1	3	 6.73	279.1542	 22.1075
  8516795	1	3	10.55	279.1701	 23.2586
  8527476	1	3	13.09	279.3831	 20.5100
  8599797	1	3	 9.45	279.3645	 18.4903
  8710725	1	3	11.28	279.4822	 23.3048
  8834563	1	4	 9.74	287.0726	 20.6869
  8954647	1	4	12.35	287.1276	 18.7097
  9079673	1	4	 8.05	287.2267	 18.6111
  9181177	1	4	11.73	287.2451	 20.7116
  9181710	1	4	10.74	287.2586	 20.7845
  9307608	1	4	 9.79	287.3518	 23.1585
  9313696	1	4	11.35	287.2936	 22.1119
  9417449	1	4	 8.78	287.3913	 20.2571
  9425596	1	4	13.89	287.3613	 19.1804
  9773279	1	4	 8.24	287.5322	 23.8493
  9775441	1	4	10.02	287.5684	 23.6202
  9778824	1	4	13.54	287.5524	 23.0189
  9864632	1	4	 8.17	287.5519	 22.2496
  9867665	1	4	 9.68	287.6338	 21.7627
  9875103	1	4	14.35	287.6721	 20.6124
  9975478	1	4	12.10	287.5924	 19.2781
  9979366	1	4	13.73	287.5717	 18.7922
  9980031	1	4	 8.00	287.6000	 18.7109
 10126300	1	4	 7.87	287.7013	 19.7468
 10129567	1	4	 8.50	287.7827	 20.1919
 10224317	1	4	 8.09	287.6867	 21.1891
 10236432	1	4	 8.71	287.7936	 23.1529
 10267929	1	2	 9.33	267.0106	 33.0339
 10272252	1	2	13.51	267.2013	 32.6316
 10287517	1	2	10.46	267.1508	 34.8206
 10287653	1	2	 9.73	267.2209	 35.0271
 10288886	1	2	11.72	267.3944	 34.8227
 10289001	1	2	11.90	267.2783	 34.6432
 10289028	1	2	10.16	267.3607	 34.6057
 10289988	1	2	 7.90	267.3519	 33.1896
 10290020	1	2	 8.36	267.3506	 33.1380
 10290467	1	2	10.71	267.3312	 32.5233
 10293050	1	2	10.93	267.4901	 30.8130
 10293240	1	2	 7.32	267.4690	 31.0373
 10293572	1	2	 8.52	267.5251	 31.4946
 10293866	1	2	11.29	267.4218	 31.8841
 10337969	1	4	11.76	287.8402	 22.0945
 10357422	1	2	10.05	267.4459	 33.8496
 10357755	1	2	 8.16	267.4708	 34.3003
 10359164	1	2	 7.80	267.5965	 35.4375
 10359202	1	2	 8.03	267.6375	 35.3904
 10359779	1	2	10.06	267.5883	 34.5624
 10360468	1	2	15.63	267.5693	 33.5359
 10361648	1	2	 8.40	267.6392	 31.9344
 10363353	1	2	 5.77	267.7230	 30.0952
 10363457	1	2	 7.97	267.7649	 30.2335
 10364510	1	2	 9.67	267.7078	 31.5687
 10364634	1	2	11.94	267.6930	 31.7440
 10365060	1	2	10.66	267.7469	 32.2938
 10392744	1	2	 8.59	267.7788	 32.5103
 10395188	1	2	 9.06	267.9497	 35.7416
 10396365	1	2	10.18	267.9616	 34.0313
 10400181	1	2	10.90	268.0014	 30.6718
 10433563	1	4	 8.16	287.8450	 21.2608
 10467747	1	2	10.10	268.0396	 32.1299
 10469316	1	2	 8.17	268.0708	 34.2008
 10471162	1	2	 8.24	268.1677	 35.0862
 10473978	1	2	 8.05	268.1661	 31.3841
 10474314	1	2	 9.51	268.1282	 30.9699
 10474531	1	2	 5.51	268.1198	 30.7427
 10489104	1	2	12.65	268.2602	 30.9657
 10489561	1	2	 9.09	268.3875	 31.4788
 10490229	1	2	 7.94	268.3651	 32.3679
 10491567	1	2	 8.10	268.3358	 34.2473
 10492075	1	2	12.48	268.3250	 35.0565
 10492367	1	2	10.15	268.3543	 35.4934
 10492491	1	2	 5.97	268.3827	 35.6723
 10492645	1	2	 8.59	268.3549	 35.9086
 10492953	1	2	 8.75	268.5304	 35.5569
 10493772	1	2	 9.65	268.4028	 34.3849
 10494697	1	2	14.01	268.4671	 33.1065
 10496130	1	2	 9.60	268.3995	 31.2445
 10581417	1	2	 9.20	268.6362	 30.1660
 10581605	1	2	11.06	268.6300	 30.4105
 10581737	1	2	10.28	268.5857	 30.5481
 10582729	1	2	10.62	268.6252	 31.7999
 10583539	1	2	10.00	268.5995	 32.8805
 10583672	1	2	11.91	268.5750	 33.0388
 10584224	1	2	10.99	268.6264	 33.7840
 10584792	1	2	10.99	268.5356	 34.6275
 10584805	1	2	 8.90	268.6004	 34.6425
 10584854	1	2	 8.48	268.5437	 34.7099
 10585780	1	2	 9.21	268.7375	 35.7813
 10586552	1	2	10.36	268.7734	 34.6768
 10587167	1	2	 8.90	268.7246	 33.7745
 10588033	1	2	12.12	268.7418	 32.6170
 10588679	1	2	 9.62	268.7445	 31.7884
 10589360	1	2	 8.29	268.7010	 30.8541
 10659170	1	2	10.86	268.8318	 30.3530
 10662496	1	2	11.09	268.8284	 32.4261
 14969695	1	3	 9.37	279.8760	 16.9179
 15048148	1	3	14.49	279.8391	 15.5615
 15148688	1	3	11.02	279.9289	 14.1044
 15150051	1	3	12.63	280.0213	 14.4773
 15153037	1	3	11.15	279.9144	 15.3232
 15230595	1	3	10.71	279.9098	 16.3864
 15231995	1	3	13.34	279.9526	 16.8132
 15240322	1	3	 8.01	280.0369	 16.5583
 15306931	1	3	 8.82	280.0547	 14.8647
 15310284	1	3	12.52	280.0594	 13.9376
 15435116	1	3	12.25	280.1610	 14.5204
 15435134	1	3	11.69	280.1501	 14.5263
 15435763	1	3	10.81	280.2622	 14.6898
 15437830	1	3	10.81	280.2664	 15.3973
 15542245	1	3	10.73	280.3562	 17.7910
 15618937	1	3	12.06	280.3753	 15.2393
 15619845	1	3	 9.40	280.3400	 14.9840
 15728283	1	3	10.74	280.4026	 15.0651
 18470087	2	3	 8.36	266.1387	 35.7731
 18533257	2	3	 7.79	266.3688	 35.8934
 18562771	1	2	 8.33	266.6588	 35.2801
 18563603	1	2	14.10	266.6652	 34.1690
 18631875	1	2	 8.30	266.7638	 33.6378
 18631980	1	2	 9.99	266.8308	 33.7749
 18632254	1	2	16.42	266.8132	 34.1468
 18634351	1	2	11.90	266.9391	 34.7699
 18634606	1	2	11.09	266.9057	 34.4536
 18634735	1	2	 6.75	266.9669	 34.2779
 18634755	1	2	11.12	266.8759	 34.2575
 20347914	1	1	 5.73	283.7182	 31.1472
 20348227	1	1	 8.65	283.7705	 31.3220
 20348615	1	1	 9.94	283.6964	 31.5650
 20351130	1	1	10.61	283.6817	 33.0668
 20352516	1	1	 5.18	283.7188	 33.9686
 20435102	1	1	 9.31	283.9196	 31.4231
 20436558	1	1	 9.03	283.8139	 30.6188
 20530242	1	1	 5.64	283.9729	 35.8105
 20531082	1	1	 9.86	284.3095	 30.2312
 20531629	1	1	11.44	284.2762	 30.5201
 20535052	1	1	11.52	284.3256	 32.3927
 20601206	1	1	 4.75	284.2580	 32.9005
 20604362	1	1	 7.08	284.2813	 34.8550
 20604825	1	1	10.77	284.3477	 35.1508
 20605548	1	1	13.55	284.2684	 35.6127
 20607020	1	1	10.54	284.4609	 35.2827
 20609183	1	1	14.68	284.3760	 33.9593
 20610598	1	1	10.12	284.4356	 33.1342
 20688004	1	1	13.86	284.4744	 30.8058
 20689474	1	1	 8.28	284.4570	 30.0922
 20690069	1	1	11.34	284.5793	 30.0396
 20693727	1	1	11.64	284.6069	 31.8436
 20695969	1	1	11.03	284.5109	 33.0585
 20696028	1	1	 8.72	284.5687	 33.0927
 20698138	1	1	 8.29	284.5756	 34.4138
 20780347	1	1	 1.87	284.7359	 32.6896
 20782372	1	1	11.19	284.7751	 31.6647
 20785413	1	1	 6.22	284.7129	 30.1818
 20816780	1	1	 7.21	284.8118	 31.6816
 20819550	1	1	10.36	284.8614	 33.1215
 20820502	1	1	 9.86	284.8503	 33.6354
 20910463	1	1	 9.07	285.0505	 34.8070
 20915111	1	1	 3.71	285.0035	 32.1456
 20915721	1	1	 8.16	285.0024	 31.8041
 20984905	1	1	11.75	285.1832	 32.0539
 20984956	1	1	10.45	285.0868	 32.0794
 20987180	1	1	10.97	285.1156	 33.2659
 20988055	1	1	 5.88	285.1019	 33.7418
 20988922	1	1	11.97	285.1015	 34.2556
 20992314	1	1	 8.36	285.3115	 35.6236
 20995501	1	1	 5.21	285.2300	 33.8022
 21002564	2	2	11.63	272.6991	 53.5905
 21002598	2	2	 8.25	272.6882	 53.5005
 21015661	2	2	 8.63	272.7471	 50.6326
 21016045	2	2	 8.69	272.7344	 49.9697
 21016962	2	3	 9.27	272.7729	 48.2499
 21017001	2	3	10.30	272.7397	 48.1715
 21018496	2	2	10.32	273.1085	 52.7267
 21027962	2	2	 8.98	273.1431	 50.4625
 21028309	2	2	 8.32	272.9794	 49.9203
 21029097	2	3	10.59	273.0997	 48.4837
 21029294	2	3	10.08	273.0327	 48.1435
 21029668	2	3	11.53	273.3328	 48.3271
 21031824	2	2	10.38	273.3047	 52.4633
 21032363	2	2	 8.16	273.1811	 53.5575
 21032446	2	2	 8.76	273.2809	 53.7011
 21032539	2	2	10.22	273.2594	 53.9213
 21073591	1	1	 9.29	285.4560	 30.0263
 21100271	2	2	11.95	274.4476	 53.7032
 21100276	2	2	11.93	274.4512	 53.7017
 21100540	2	2	11.41	274.4482	 53.5142
 21100558	2	2	11.77	274.4349	 53.5025
 21121180	2	3	 7.22	274.7485	 48.5714
 21122032	2	2	 9.80	274.6633	 49.9651
 21122035	2	2	 8.24	274.7627	 49.9685
 21122961	2	2	 9.11	274.7090	 51.5239
 21122963	2	2	13.89	274.6504	 51.5246
 21123257	2	2	10.34	274.6083	 52.1214
 21124766	2	2	12.81	274.9167	 52.8148
 21125650	2	2	13.11	274.9509	 51.3079
 21126173	2	2	 9.51	274.9200	 50.4286
 21148816	2	2	 5.37	274.9832	 51.3475
 21150042	1	1	10.49	285.4202	 33.5477
 21150324	1	1	 6.49	285.4516	 33.6212
 21150978	2	2	 9.07	275.0151	 52.9067
 21151196	1	1	 8.04	285.3505	 33.9018
 21152286	2	2	14.84	275.0643	 53.8365
 21157570	1	1	11.01	285.5584	 34.5131
 21159328	1	1	10.75	285.4911	 33.5938
 21162620	2	2	13.11	275.9224	 52.6200
 21179876	2	2	11.12	275.8916	 51.2638
 21180144	2	2	 8.63	275.8998	 50.7914
 21181284	2	3	 9.49	275.9544	 48.7822
 21181616	2	3	10.62	275.9037	 48.2643
 21187072	2	3	16.34	276.5251	 48.4868
 21188228	2	2	 8.51	276.5033	 50.3388
 21188891	2	2	 9.80	276.4349	 51.3862
 21212401	1	1	10.69	285.5051	 30.9488
 21224751	2	3	10.51	276.9212	 48.0452
 21224777	2	3	 9.42	276.8427	 48.0775
 21279791	2	3	12.48	277.2918	 48.0599
 21279930	2	3	 9.97	277.2255	 48.2124
 21282990	2	1	10.87	277.3034	 53.0695
 21376560	1	1	10.68	292.0307	 35.3345
 21382076	1	1	10.66	291.9311	 33.3541
 21383797	1	1	11.82	292.0280	 32.7881
 21481507	1	1	11.87	291.9718	 32.3185
 21487028	1	1	16.62	291.9439	 30.7648
 21496569	1	1	 7.64	292.1626	 31.3407
 21584386	1	1	 7.47	292.1754	 32.0750
 21586830	1	1	 8.12	292.1234	 32.6374
 21668292	1	1	 8.02	292.3287	 35.3206
 21687172	1	1	11.69	292.2462	 33.8413
 21689717	1	1	 9.95	292.2072	 33.5239
 21702059	1	1	 9.60	292.3332	 31.8952
 21704463	1	1	 6.31	292.3392	 31.6062
 21755546	1	1	 8.40	292.2868	 30.2973
 21759681	1	1	 8.21	292.3830	 30.3891
 21764345	1	1	10.75	292.4624	 31.4571
 21764802	1	1	14.23	292.3589	 31.5633
 21843071	1	1	11.47	292.4630	 32.4448
 21844967	1	1	10.40	292.3785	 32.9947
 21848967	1	1	13.66	292.4154	 34.2161
 21852562	1	1	10.93	292.4237	 35.4033
 21966632	1	1	10.70	292.6008	 34.5373
 21966634	1	1	16.78	292.5865	 34.5370
 21967908	1	1	 8.24	292.5880	 34.1364
 21968616	1	1	11.07	292.5840	 33.9310
 21969291	1	1	 5.58	292.5722	 33.7283
 21975643	1	1	 8.97	292.6038	 31.9988
 21977232	1	1	11.61	292.5698	 31.6364
 22037152	1	2	10.76	269.0184	 31.7222
 22038432	1	2	11.20	268.9607	 33.4216
 22039590	1	2	12.62	269.0479	 35.0863
 22040779	1	2	 8.51	269.1994	 35.0155
 22041211	1	2	 9.92	269.2187	 34.2913
 22042352	1	2	16.87	269.2061	 32.7183
 22068116	1	1	10.32	292.7558	 30.1514
 22070314	1	1	 5.90	292.6596	 30.5879
 22110165	1	2	 8.23	269.2265	 31.5175
 22112587	1	2	14.78	269.2415	 31.3457
 22112755	1	2	 9.91	269.3287	 31.5544
 22113313	1	2	10.43	269.2633	 32.2747
 22113439	1	2	11.45	269.3604	 32.4232
 22113719	1	2	10.41	269.2431	 32.7731
 22113789	1	2	10.90	269.2306	 32.8696
 22114516	1	2	 5.62	269.3507	 33.7927
 22114561	1	2	 9.58	269.3168	 33.8537
 22114957	1	2	10.35	269.3679	 34.4133
 22115026	1	2	11.21	269.2690	 34.5268
 22116310	1	2	10.84	269.4436	 35.5639
 22117032	1	2	12.46	269.4892	 34.5383
 22125723	1	2	14.17	269.5003	 31.9583
 22127007	1	2	 9.99	269.4911	 30.3592
 22127486	1	2	10.78	269.6488	 30.1092
 22127552	1	2	 3.92	269.6256	 30.1893
 22127802	1	2	 9.87	269.5598	 30.4695
 22129109	1	2	11.76	269.5740	 32.1096
 22129115	1	2	10.72	269.5134	 32.1172
 22129510	1	2	 6.23	269.5206	 32.6479
 22129544	1	2	10.70	269.5801	 32.6879
 22129580	1	2	14.42	269.6456	 32.7504
 22132451	1	2	12.54	269.6842	 34.9761
 22172905	1	1	15.22	292.7541	 33.7844
 22177114	1	1	 7.31	292.6671	 35.1030
 22180388	1	1	16.85	292.8089	 35.6215
 22200486	1	2	 8.37	269.7231	 33.3470
 22202722	1	2	10.90	269.6728	 30.5527
 22202863	1	2	 8.94	269.7123	 30.3586
 22202942	1	2	10.55	269.6674	 30.2597
 22203876	1	2	13.87	269.9283	 30.7710
 22203931	1	2	 9.99	269.8560	 30.8155
 22206706	1	2	 9.68	269.9190	 34.5642
 22225741	1	2	 9.68	270.0290	 33.4651
 22226183	1	2	16.52	270.0464	 32.8703
 22226468	1	2	11.57	270.0143	 32.4855
 22228949	1	2	 9.87	270.1818	 30.3180
 22229026	1	2	10.78	270.1827	 30.3900
 22229145	1	2	10.73	270.1888	 30.5241
 22229157	1	2	 9.85	270.1524	 30.5338
 22229668	1	2	13.94	270.1809	 31.1094
 22230422	1	2	11.10	270.1709	 31.9917
 22230528	1	2	10.68	270.1700	 32.1233
 22231160	1	2	11.08	270.2058	 32.9064
 22231411	1	2	 4.51	270.1515	 33.2135
 22232043	1	2	10.25	270.1130	 34.0797
 22232076	1	2	10.46	270.1186	 34.1256
 22232427	1	2	11.24	270.1500	 34.6566
 22232801	1	2	 9.56	270.1404	 35.2158
 22232885	1	2	11.36	270.0942	 35.3628
 22232944	1	2	11.12	270.0819	 35.4664
 22233480	1	2	11.27	270.3173	 35.5939
 22233523	1	2	 8.24	270.3329	 35.5269
 22251913	1	1	 9.22	292.7722	 33.9885
 22255920	1	1	14.90	292.8436	 32.8496
 22307175	1	2	12.43	270.2761	 35.4821
 22307381	1	2	10.03	270.2289	 35.1899
 22307433	1	2	 9.52	270.2229	 35.1059
 22307709	1	2	11.88	270.3208	 34.6834
 22307807	1	2	10.34	270.2589	 34.5739
 22308116	1	2	10.10	270.2922	 34.1117
 22308229	1	2	11.07	270.3185	 33.9490
 22308484	1	2	10.66	270.3250	 33.6196
 22308557	1	2	10.87	270.3478	 33.5331
 22308666	1	2	11.79	270.3425	 33.3824
 22309048	1	2	10.68	270.2804	 32.8548
 22309070	1	2	 9.34	270.3186	 32.8271
 22309120	1	2	 9.79	270.3235	 32.7581
 22309232	1	2	12.37	270.3222	 32.5882
 22309608	1	2	 9.92	270.2483	 32.0806
 22309651	1	2	12.22	270.3410	 32.0303
 22309662	1	2	12.70	270.2643	 32.0193
 22309840	1	2	11.68	270.2174	 31.7916
 22309875	1	2	 8.01	270.2473	 31.7439
 22310356	1	2	 9.25	270.3156	 31.1397
 22310507	1	2	10.12	270.3211	 30.9618
 22310541	1	2	13.03	270.3367	 30.9199
 22311268	1	2	12.40	270.2588	 30.1273
 22311595	1	2	11.27	270.5916	 35.6854
 22311739	1	2	11.67	270.5911	 35.4932
 22311764	1	2	 8.36	270.5910	 35.4588
 22311830	1	2	14.07	270.5765	 35.3581
 22311970	1	2	11.81	270.6178	 35.1597
 22312463	1	2	11.02	270.5488	 34.4522
 22312613	1	2	14.75	270.6134	 34.2343
 22312672	1	2	13.38	270.6293	 34.1687
 22312888	1	2	13.56	270.5495	 33.8416
 22313048	1	2	10.11	270.5866	 33.6165
 22313347	1	2	 9.17	270.5920	 33.1588
 22313534	1	2	11.70	270.5854	 32.8759
 22313568	1	2	11.35	270.4962	 32.8263
 22313738	1	2	 9.67	270.5044	 32.6118
 22313751	1	2	12.30	270.6024	 32.5994
 22314063	1	2	14.09	270.5929	 32.1711
 22314251	1	2	11.24	270.5548	 31.9056
 22314275	1	2	10.76	270.6267	 31.8788
 22314508	1	2	 9.40	270.5061	 31.5775
 22314772	1	2	11.38	270.6135	 31.2375
 22314798	1	2	10.68	270.5532	 31.2084
 22315094	1	2	13.45	270.5950	 30.8380
 22315801	1	2	 9.40	270.6092	 30.0499
 22333582	1	2	 7.59	270.7331	 30.3512
 22333687	1	2	10.30	270.7584	 30.4510
 22333688	1	2	12.01	270.6343	 30.4499
 22333713	1	2	10.99	270.7444	 30.4753
 22333801	1	2	 6.18	270.6442	 30.5561
 22334380	1	2	10.74	270.7111	 31.2503
 22334922	1	2	 8.38	270.6729	 31.9169
 22335033	1	2	11.67	270.7535	 32.0692
 22335133	1	2	10.26	270.7042	 32.1995
 22335638	1	2	11.62	270.7329	 32.8694
 22336061	1	2	 8.29	270.7449	 33.3800
 22336203	1	2	13.19	270.6693	 33.5629
 22336329	1	2	10.41	270.7535	 33.7073
 22336349	1	2	10.84	270.6405	 33.7334
 22336358	1	2	10.75	270.7514	 33.7477
 22336365	1	2	10.82	270.7550	 33.7605
 22336425	1	2	11.03	270.6514	 33.8500
 22336944	1	2	11.77	270.7584	 34.5244
 22337131	1	2	10.21	270.6391	 34.7613
 22338057	1	2	 9.62	271.2331	 35.8157
 22339419	1	2	11.92	271.2229	 34.0625
 22340923	1	2	 9.60	271.2446	 32.1914
 22371669	1	1	10.66	293.0226	 30.2451
 22373647	1	1	10.68	293.0287	 30.6435
 22378824	1	1	 5.95	292.9516	 31.8674
 22380184	1	1	10.68	293.0403	 32.2025
 22381338	1	1	11.38	292.9629	 32.5203
 22413602	1	2	13.98	271.2609	 29.9429
 22415754	1	2	 4.74	271.4568	 32.2306
 22415797	1	2	 8.92	271.4273	 32.2769
 22418237	1	2	 9.47	271.3886	 35.1574
 22418246	1	2	 9.45	271.4019	 35.1721
 22460462	1	1	10.45	292.9492	 33.3806
 22461423	1	1	 9.93	292.9089	 33.6651
 22463670	1	1	10.56	292.9620	 34.3776
 22463866	1	1	 4.90	292.9430	 34.4529
 22466857	1	1	10.87	292.9185	 35.4702
 22472466	1	2	 9.47	271.6087	 30.2381
 22473792	1	2	 9.50	271.6955	 30.9413
 22477127	1	2	 8.86	271.6315	 34.4741
 22478002	1	2	13.71	271.7283	 35.5993
 22479118	1	2	 5.10	271.7977	 34.8252
 22513851	1	2	11.12	271.7950	 33.6252
 22514683	1	2	 8.70	271.8211	 32.5815
 22516357	1	2	10.73	271.7562	 30.6112
 22516402	1	2	 4.56	271.7559	 30.5624
 22516414	1	2	11.92	271.8004	 30.5530
 22517713	1	2	 8.13	271.9904	 30.6523
 22518578	1	2	 8.34	272.0111	 31.5079
 22519046	1	2	12.36	272.0121	 32.0096
 22519145	1	2	 8.90	271.9786	 32.1272
 22519268	1	2	10.25	271.8948	 32.2544
 22999915	1	2	 9.99	273.9972	 35.6060
 23000523	1	2	10.82	274.1094	 35.0383
 23000775	1	2	12.80	274.0658	 34.8192
 23005504	1	2	10.61	274.0499	 30.9491
 23006850	1	2	 9.64	274.0453	 29.9005
 23055437	1	2	10.63	274.2130	 30.9923
 23059280	1	2	12.22	274.1440	 34.1730
 23059841	1	2	 8.61	274.2431	 34.6580
 23064017	1	2	 9.62	274.3927	 33.5388
 23064022	1	2	 5.85	274.2763	 33.5356
 23122045	1	2	 9.34	274.5231	 32.4203
 23124091	1	2	10.33	274.5088	 34.1393
 23124237	1	2	11.10	274.5282	 34.2733
 23124920	1	2	11.33	274.4431	 34.8744
 23125941	1	2	16.98	274.5040	 35.9002
 23176092	1	2	 8.92	274.6021	 33.2410
 23178700	1	2	 8.08	274.6333	 31.1808
 23184556	1	2	 5.57	274.7146	 33.0453
 23228849	1	2	 7.57	274.7868	 33.2321
 23229805	1	2	 8.56	274.7605	 34.0459
 23229904	1	2	 8.29	274.8004	 34.1260
 23230635	1	2	10.57	274.7496	 34.7321
 23232254	1	2	 8.52	274.8754	 35.7360
 23233860	1	2	 8.15	274.9193	 34.2371
 23234683	1	2	11.08	274.9624	 33.5155
 23235344	1	2	10.37	274.9624	 33.0018
 23236354	1	2	 9.04	274.9301	 32.1953
 23236569	1	2	 9.64	274.9029	 32.0356
 23331223	1	2	 9.30	275.1104	 31.0357
 23331933	1	2	11.50	275.0658	 31.5364
 23332036	1	2	12.69	275.0601	 31.6000
 23335879	1	2	 9.01	274.9973	 34.6161
 23387046	1	2	10.71	275.1144	 32.9786
 23387203	1	2	10.34	275.1631	 32.8458
 23387814	1	2	 8.99	275.1629	 32.3533
 23388614	1	2	 5.24	275.1262	 31.7559
 23389590	1	2	 7.72	275.1433	 31.0668
 23389848	1	2	10.14	275.1180	 30.8559
 23390550	1	2	15.98	275.2196	 30.3349
 23391645	1	2	10.13	275.2971	 30.2379
 23392421	1	2	 9.45	275.3750	 30.8193
 23395123	1	2	 7.07	275.2991	 32.8774
 23395129	1	2	17.45	275.3202	 32.8822
 23397363	1	2	14.78	275.2905	 34.7790
 23463417	1	2	10.26	275.2954	 34.9814
 23468099	1	2	 8.11	275.5005	 32.9147
 23468917	1	2	 9.52	275.5184	 32.2437
 23532972	1	2	11.43	275.6582	 32.9593
 23533338	1	2	 7.83	275.6576	 33.2559
 23533779	1	2	 8.03	275.6485	 33.6135
 23535268	1	2	13.75	275.5341	 34.8805
 23536385	1	2	10.85	275.7652	 35.9595
 23536903	1	2	11.16	275.7806	 35.5005
 23537392	1	2	11.26	275.7112	 35.0813
 23537399	1	2	10.52	275.8007	 35.0758
 23572513	1	2	 9.11	275.6989	 30.1749
 23576686	1	2	10.23	275.9242	 32.1874
 23583418	1	2	 8.57	275.8387	 34.8539
 23936802	1	2	16.11	276.0345	 35.2717
 23936934	1	2	 8.06	275.9654	 35.1617
 23937669	1	2	 6.79	276.0417	 34.4945
 23942632	1	2	10.27	275.9957	 30.3595
 23942742	1	2	 8.13	275.9887	 30.2882
 23982469	1	2	11.05	276.1235	 32.0654
 23982543	1	2	 8.16	276.1066	 32.1308
 23983716	1	2	11.16	276.1042	 33.1600
 23983745	1	2	 7.38	276.1673	 33.1841
 23985680	1	2	 8.70	276.1849	 34.9463
 23985766	1	2	10.43	276.1990	 35.0284
 23988603	1	2	13.53	276.3650	 34.1117
 23990681	1	2	 9.72	276.2542	 32.3294
 24059530	1	2	 8.39	276.3885	 31.0441
 24109775	1	2	 9.52	276.5808	 33.4619
 24114966	1	2	 8.51	276.8842	 34.7074
 24116542	1	2	 9.60	276.8193	 33.2660
 24117935	1	2	10.16	276.8257	 31.9674
